"Date" "Location...Operator" "Aircraft.Type...Registration" "Fatalities" "year" "date" "casualties_onboard" "souls_onboard" "casualities_ground"
"4364" "14 Sep 1999" "Bucharest, RomaniaGreek Government" "Dassault Falcon 900BSX-ECH" "7/13(0)" 1999 1999-09-14 7 13 0
"4461" "14 Sep 1999" "Belelm, BrazilNorte Jet Táxi Aéreo" "Embraer 110 BandeirantePT-ODK" "2/2(0)" 1999 1999-09-14 2 2 0
"4560" "14 Sep 1999" "Girona, SpainBritannia Airways" "Boeing 757-204G-BYAG" "1/245(0)" 1999 1999-09-14 1 245 0
"4657" "17 Sep 1999" "Mt. Hidalgo, MexicoMilitary - Mexican Air Force" "Lockheed C-130A Hercules3610" "5/5(0)" 1999 1999-09-17 5 5 0
"4757" "02 Oct 1999" "Dhahran, Saudi ArabiaAramco Associated Company" "Bell 214ST helicopterN704H" "12/20(0)" 1999 1999-10-02 12 20 0
"4857" "24 Oct 1999" "San Carlos, VenezuelaMilitary - Venezuelan Army" "Arava 201EV-8012" "6/6(0)" 1999 1999-10-24 6 6 0
"4955" "25 Oct 1999" "Aberdeen, South DakotaPrivate charter" "Gates Learjet 35N47BA" "6/6(0)" 1999 1999-10-25 6 6 0
"5055" "31 Oct 1999" "Off Nantucket Island, MassachusettsEgyptAir" "Boeing B-767-366ERSU-GAP" "217/217(0)" 1999 1999-10-31 217 217 0
"5195" "09 Nov 1999" "Near Uruapan, MexicoTAESA" "McDonnell Douglas DC-9-31XA-TKN" "18/18(0)" 1999 1999-11-09 18 18 0
"5256" "12 Nov 1999" "Near Pristina, KosovoSi Fly - U.N. charter" "Aerospatiale Alenia ATR-42F-OHFV" "24/24(0)" 1999 1999-11-12 24 24 0
"5353" "05 Dec 1999" "Moscow, RussiaTashkent Aircraft Production Corporation" "Ilyushin 114TUK-91004" "5/7(0)" 1999 1999-12-05 5 7 0
"5450" "07 Dec 1999" "Near Bayombang, PhilippinesAsian Spirit" "Let 410UVPRP-C-3883" "17/17(0)" 1999 1999-12-07 17 17 0
"5547" "10 Dec 1999" "Kuwait City, KuwaitMilitary - U.S. Air Force" "Lockheed C-130H63-7854" "3/94(0)" 1999 1999-12-10 3 94 0
"5647" "11 Dec 1999" "Sao Jorge, Azores (Portugal)SATA" "British Aerospace APTCS-TGM" "35/35(0)" 1999 1999-12-11 35 35 0
"5742" "21 Dec 1999" "Guatemala City, GuatemalaCubana de Aviacon" "McDonnell Douglas DC-10-30F-GTDI" "16/314(2)" 1999 1999-12-21 16 314 2
"5840" "22 Dec 1999" "Great Hallingbury, United KingdomKorean Air" "Boeing 747-2B5FHL-7451" "4/4(0)" 1999 1999-12-22 4 4 0
"5939" "24 Dec 1999" "Amritsar, India / Kandahar, AfghanistanIndian Airlines" "Airbus A300B2-101VT-EDW" "1/189(0)" 1999 1999-12-24 1 189 0
"6035" "25 Dec 1999" "Bejuma, VenezuelaCubana de Aviacion" "Yakovlev YAK-42DCU-T1285" "22/22(0)" 1999 1999-12-25 22 22 0
"6170" "25 Dec 1999" "Near Simara, NepalSkyline Airways" "de Havilland Canada DHC-6 Twin Otter9N-AFL" "10/10(0)" 1999 1999-12-25 10 10 0
"6237" "29 Dec 1999" "Near Zonguldak, TurkeyEcuato Guineana de Aviacion" "Antonov 283C-JJI" "6/6(0)" 1999 1999-12-29 6 6 0
"1287" "05 Jan 2000" "Abuja, NigeriaSkypower Express Airways" "Embraer 110P1A Bandeirante5N-AXL" "1/16(1)" 2000 2000-01-05 1 16 1
"2280" "10 Jan 2000" "Niederhasli, SwitzerlandCrossair" "Saab 340BHB-AKK" "10/10(0)" 2000 2000-01-10 10 10 0
"3208" "13 Jan 2000" "Off Marsa el-Brega, LibyaAvisto" "Shorts 360-300HB-AAM" "22/41(0)" 2000 2000-01-13 22 41 0
"4203" "15 Jan 2000" "San Jose, Costa RicaTACA" "Let 410UVP-EYS-09-C" "5/20(0)" 2000 2000-01-15 5 20 0
"5196" "30 Jan 2000" "Off Abidjan, Ivory CoastKenya Airways" "AirbusA310-3045Y-BEN" "169/179(0)" 2000 2000-01-30 169 179 0
"6171" "31 Jan 2000" "Off Point Mugu, CaliforniaAlaska Airlines" "McDonnell Douglas MD-83N963AS" "88/88(0)" 2000 2000-01-31 88 88 0
"7124" "02 Feb 2000" "Tehran, IranMilitary - Islamic Republic of Iran Air Force" "Lockheed C-130 Hercules?" "8/8(0)" 2000 2000-02-02 8 8 0
"887" "16 Feb 2000" "Sacramento, CaliforniaEmery Worldwide" "McDonnell Douglas DC-8-71FN8079U" "3/3(0)" 2000 2000-02-16 3 3 0
"979" "05 Mar 2000" "Burbank, CalilforniaSouthwest Airlines" "Boeing B-737-3T5N668SW" "0/142(0)" 2000 2000-03-05 0 142 0
"1079" "09 Mar 2000" "Moscow, RussiaVologodskiye Airlines" "Yakovlev YAK-40RA-88170" "9/9(0)" 2000 2000-03-09 9 9 0
"11117" "17 Mar 2000" "Near Kuna Yala, PanamaAeroperlas" "de Havilland Canada DHC-6 Twin Otter 300HP-1267APP" "10/10(0)" 2000 2000-03-17 10 10 0
"1288" "17 Mar 2000" "Ennadai Lake, CanadaPoints North Air Services" "Douglas C-47A-5-DKC-FNTF" "2/2(0)" 2000 2000-03-17 2 2 0
"1378" "22 Mar 2000" "Herreira, SpainMilitary - Ejército del Aire" "CASA 212-DE Aviocar 200TM-12D-73" "7/7(0)" 2000 2000-03-22 7 7 0
"1476" "24 Mar 2000" "Kadirana, Sri LankaSky Cabs" "Antonov AN-12 (freighter)RA-11302" "6/8(2)" 2000 2000-03-24 6 8 2
"1574" "25 Mar 2000" "Huambo, AngolaUralex" "Antonov AN-32D2-MAJ" "3/33(0)" 2000 2000-03-25 3 33 0
"1674" "30 Mar 2000" "Near Anuradhapura, Sri LankaMilitary - Sri Lankan Air Force" "Antonov An-26UR-79170" "40/40(0)" 2000 2000-03-30 40 40 0
"1774" "05 Apr 2000" "Marianna, FloridaBankair" "Learjet 35AN86BE" "3/3(0)" 2000 2000-04-05 3 3 0
"1874" "19 Apr 2000" "Samal Island, PhilippinesAir Philippines" "Boeing B-737-2H4RP-C3010" "131/131(0)" 2000 2000-04-19 131 131 0
"1974" "19 Apr 2000" "Pepa ,CongoMilitary - Centrafricain Airlines" "Antonov AN-8TL-ACM" "24/24(0)" 2000 2000-04-19 24 24 0
"2074" "29 Apr 2000" "Bapi, Papua New GuineaNorth Coast Aviation" "Britten-Norman BN-2A-20 IslanderP2-ISA" "4/4(0)" 2000 2000-04-29 4 4 0
"21115" "02 May 2000" "Lyon Satolas, FranceNorthern Executive Aviation" "Learjet 35AG-MURI" "2/5(0)" 2000 2000-05-02 2 5 0
"2281" "03 May 2000" "Kurupung, GuyanaTrans Guyana Airways" "Britten-Norman BN-2A-9 Islander8R-GAC" "1/1(0)" 2000 2000-05-03 1 1 0
"2374" "10 May 2000" "Kaunakakai, HawaiiPrice Aircraft Company" "Rockwell Sabreliner 65N241H" "6/6(0)" 2000 2000-05-10 6 6 0
"2473" "17 May 2000" "Moanda, GabonAvirex" "Beechcraft 1900C-1TR-LFK" "3/10(0)" 2000 2000-05-17 3 10 0
"2573" "21 May 2000" "Near Wilkes-Barre, PennsylvaniaExecutive Airlines" "BAe Jetstream 3101-31N16EJ" "19/19(0)" 2000 2000-05-21 19 19 0
"2672" "25 May 2000" "Near Manila, PhilippinesPhilippine Air Lines" "Airbus A.330-301F-OHZN" "1/298(0)" 2000 2000-05-25 1 298 0
"2772" "31 May 2000" "Off Whyalla, AustraliaWhyalla Airlines" "Piper PA-31-350 NavajoVH-MZK" "8/8(0)" 2000 2000-05-31 8 8 0
"2870" "05 Jun 2000" "Accra, GhanaGhana Airlink" "Fokker F-27 Friendship 600G-524" "7/52(0)" 2000 2000-06-05 7 52 0
"2968" "22 Jun 2000" "Shitai, ChinaWuhan Airlines" "Xian Yunshuji Y-7-100CB-3479" "44/44(7)" 2000 2000-06-22 44 44 7
"3068" "23 Jun 2000" "Boca Raton, FloridaUniversal Jet Aviation" "Learjet 55N220JC" "3/3(0)" 2000 2000-06-23 3 3 0
"31108" "27 Jun 2000" "Off Shimano, JapanMilitary - Japanese Air Self-Defence Force" "Kawasaki C-1A88-1027" "5/5(0)" 2000 2000-06-27 5 5 0
"3271" "02 Jul 2000" "Off Cagayancillo, PhilippinesMilitary - Philippine Air Force" "GAF Nomad N-22CN286" "14/15(0)" 2000 2000-07-02 14 15 0
"3368" "08 Jul 2000" "Near Villahermosa, MexicoAerocaribe" "British Aerospace  BAe Jetstream 32EPN912FJ" "19/19(0)" 2000 2000-07-08 19 19 0
"3468" "09 Jul 2000" "Villavicencio, ColombiaCORAL Colombia" "Curtiss C-46A-60-CSHK-851P" "13/19(0)" 2000 2000-07-09 13 19 0
"3566" "13 Jul 2000" "Raleigh, North CarolinaWin Win Aviation" "de Havilland Canada DHC-6 Twin Otter 200N201RH" "1/3(0)" 2000 2000-07-13 1 3 0
"3665" "17 Jul 2000" "Patna, IndiaIndian Airlines/Alliance Airlines" "Boeing B-737-2A8 AdvancedVT-EGD" "55/58(5)" 2000 2000-07-17 55 58 5
"3763" "19 Jul 2000" "Linneus, MaineAirwave Transport" "Grumman G-159 Gulfstream IC-GNAK" "2/2(0)" 2000 2000-07-19 2 2 0
"3863" "20 Jul 2000" "Nassau, BahamasAllied Air Freight" "Douglas C-47A-10-DKN54AA" "2/2(0)" 2000 2000-07-20 2 2 0
"3962" "21 Jul 2000" "Maui, HawaiiBlue Hawaiian Helicopters" "Aerospatiale AS355-F1N510TG" "7/7(0)" 2000 2000-07-21 7 7 0
"4061" "25 Jul 2000" "Gonesse, FranceAir France" "Aerospatiale BAe Concorde 101F-BTSC" "109/109(4)" 2000 2000-07-25 109 109 4
"41103" "26 Jul 2000" "Mafraq, JordanMilitary - Royal Jordanian Air Force" "Lockheed C-130H Hercules348" "13/13(0)" 2000 2000-07-26 13 13 0
"4268" "27 Jul 2000" "Jodhura, NepalRoyal Nepal Airlines" "de Havilland Canada DHC-6 Twin Otter 3009N-ABP" "25/25(0)" 2000 2000-07-27 25 25 0
"4365" "02 Aug 2000" "Cubatao, BrazilAir taxi - Lider Air Taxi" "Sikorsky S-76PT-HRD" "6/6(0)" 2000 2000-08-02 6 6 0
"4462" "06 Aug 2000" "Puerto Montt, ChileMilitary - Fuerza Aérea de Chile" "Casa 212-AB10 Aviocar230" "14/14(0)" 2000 2000-08-06 14 14 0
"4561" "09 Aug 2000" "Burlington Township, New JerseyPatuxent Airways / Private" "Piper Navajo PA-31/ Piper Seminole PA-44N27944 / N2225G" "11/11(0)" 2000 2000-08-09 11 11 0
"4658" "12 Aug 2000" "Near Tshikapa, CongoStaer Air" "Antonov AN-26B9Q-CJI" "27/27(0)" 2000 2000-08-12 27 27 0
"4758" "23 Aug 2000" "Off Manama, BahrainGulf Air" "Airbus A320-212A4O-EK" "143/143(0)" 2000 2000-08-23 143 143 0
"4858" "02 Sep 2000" "Mount Montezuma, ColombiaMilitary - Fuerza Aérea Colombiana" "Douglas C-47FAC1659" "7/7(0)" 2000 2000-09-02 7 7 0
"4956" "04 Sep 2000" "Near Burketown, AustraliaCharter - Central Air" "Beechcraft SKA 200VH-SKC" "8/8(0)" 2000 2000-09-04 8 8 0
"5056" "16 Sep 2000" "Kumarapura, Sri LankaMilitary - Sri Lanka Air Force" "Mil Mi-17?" "14/14(0)" 2000 2000-09-16 14 14 0
"5197" "06 Oct 2000" "Reynosa, MexicoAeromexico" "McDonnell Douglas DC-9-31N936ML" "0/88(4)" 2000 2000-10-06 0 88 4
"5257" "08 Oct 2000" "Port Radium, Northwest Territories, CanadaSummit Air Charters" "Shorts SC.7 Skyvan 3-100C-FSDZ" "3/3(0)" 2000 2000-10-08 3 3 0
"5354" "10 Oct 2000" "Wichita, KansasBombardier Aerospace" "Canadair CL-600-2B16 Challenger 604C-FTBZ" "2/3(0)" 2000 2000-10-10 2 3 0
"5451" "16 Oct 2000" "Hillsboro, MissouriPrivate" "Cessna 335N8354N" "3/3(0)" 2000 2000-10-16 3 3 0
"5548" "19 Oct 2000" "Near Sam Neua, LaosLao Aviation" "Harbin Yunshuji Y-12-IIRDPL-34130" "8/17(0)" 2000 2000-10-19 8 17 0
"5648" "25 Oct 2000" "Near Batumi, Republic of GeorgiaMilitary - Russian Air Force" "Ilyushin IL-18DRA-74295" "86/86(0)" 2000 2000-10-25 86 86 0
"5743" "31 Oct 2000" "Taipei, TaiwanSingapore Airlines" "Boeing B-747-4129V-SPK" "83/179(0)" 2000 2000-10-31 83 179 0
"5841" "31 Oct 2000" "Near Monaquimbundo, AngolaAca-Ancargo" "Antonov AN-26D2-FDI" "44/44(0)" 2000 2000-10-31 44 44 0
"5940" "07 Nov 2000" "Luabo, Democratic Republic CongoMalu Aviation" "Antonov 32BER-AFA" "2/11(0)" 2000 2000-11-07 2 11 0
"6036" "09 Nov 2000" "Fort Wayne, IndianaSuperior Aviation" "Swearingen SA.226TC Metro IIN731AC" "1/1(0)" 2000 2000-11-09 1 1 0
"6172" "15 Nov 2000" "Near Luanda, AngolaAsa Pesada" "Antonov AN-26D2-FCG" "57/57(0)" 2000 2000-11-15 57 57 0
"6238" "20 Nov 2000" "Miami, FloridaAmerican Airlines" "Airbus A300-600RN14056" "1/114(0)" 2000 2000-11-20 1 114 0
"6333" "11 Dec 2000" "Near Sumacal, Beni, BOServicio Aereo Manchupo" "Cessna 206CP-1721" "6/6(0)" 2000 2000-12-11 6 6 0
"1289" "04 Jan 2001" "Zheng Zou AB, ChinaMilitary - People's Liberation Army" "Shaanxi Yunshuji Y-8/Yunshuji Y-831242/31243" "16/16(6)" 2001 2001-01-04 16 16 6
"2282" "08 Jan 2001" "Near Silimo, IndonesiaMilitary - Tentara Nasional Indonesia Navy" "CASA 212-MP Aviocar 200U-614" "9/9(0)" 2001 2001-01-08 9 9 0
"3209" "23 Jan 2001" "Eider Point, AlaskaMajestic Air Cargo" "Douglas C-47A-30-DK (DC-3C)N19454" "2/2(0)" 2001 2001-01-23 2 2 0
"4204" "25 Jan 2001" "Ciudad Bolivar, VenezuelaRutaca Airlines" "Douglas DC-3C (C47A-DL)YV-224C" "24/24(0)" 2001 2001-01-25 24 24 0
"5198" "27 Jan 2001" "Byers, ColoradoNorth Bay Charter" "Beech King Air 200 CatpassN81PF" "10/10(0)" 2001 2001-01-27 10 10 0
"6173" "31 Jan 2001" "El Yopal, ColombiaLineas Aereas Suramericanas" "Sud Aviation SE-210 Caravelle 10RHK-3932X" "3/6(0)" 2001 2001-01-31 3 6 0
"7125" "08 Feb 2001" "Nurnberg, GermanyE.A.S. Aeroservizi" "Learjet 35AI-MOCO" "3/3(0)" 2001 2001-02-08 3 3 0
"888" "08 Feb 2001" "Beaver Island, MinnesotaNorthern Illinois Flight Center" "Swearingen SA.227AT Merlin IVCN318DH" "2/6(0)" 2001 2001-02-08 2 6 0
"980" "10 Feb 2001" "Jakobkondre, SurinameGum Air Charter" "GAF Nomad N24APZ-TBP" "10/10(0)" 2001 2001-02-10 10 10 0
"1080" "27 Feb 2001" "Near Granton Harbour, ScotlandLoganair" "Shorts 360-100G-BNMT" "2/2(0)" 2001 2001-02-27 2 2 0
"11118" "03 Mar 2001" "Unadilla, GeorgiaMilitary - Florida Army National Guard" "Short 36093-1336" "21/21(0)" 2001 2001-03-03 21 21 0
"1290" "03 Mar 2001" "Bangkok, ThailandThai Airways" "Boeing B-737-4D7HS-TDC" "1/5(0)" 2001 2001-03-03 1 5 0
"1379" "15 Mar 2001" "Medina, Saudi ArabiaVnukovo Airlines" "Tupolev 154MRA-85619" "3/174(0)" 2001 2001-03-15 3 174 0
"1477" "24 Mar 2001" "Gustavia, St. Barthélémy, French West IndiesAir Caraibes" "de Havilland Canada DHC-6 Twin OtterF-OGES" "19/19(1)" 2001 2001-03-24 19 19 1
"1575" "26 Mar 2001" "Jadura, IndonesiaMerpati Nusantara Airlines" "Fokker F-27 Friendship 500FPK-MFL" "3/3(0)" 2001 2001-03-26 3 3 0
"1675" "29 Mar 2001" "Near Aspen, ColoradoJetwingsco Inc. - Private Charter" "Grummand Gulfstream IIIN303GA" "18/18(0)" 2001 2001-03-29 18 18 0
"1775" "04 Apr 2001" "Adar Yeil, SudanMilitary - Sudan Air Force" "Antonov AN-24?" "14/30(0)" 2001 2001-04-04 14 30 0
"1875" "07 Apr 2001" "Thanh Tranh Village, VietnamSFC Vietnam - Charter - Full Account" "Mil Mi-18 HelicopterVN-8415" "16/16(0)" 2001 2001-04-07 16 16 0
"1975" "28 Apr 2001" "Near Roque Perez, ArgentinaPrivate - Techint  group" "Cessna  208B Grand CaravanLV-WSC" "10/10(0)" 2001 2001-04-28 10 10 0
"2075" "16 May 2001" "Malatya, TurkeyMilitary - Turkish Air Force" "CASA CN-235M-10?" "34/34(0)" 2001 2001-05-16 34 34 0
"21116" "17 May 2001" "Mendoza, ArgentinaFuerza Aérea Argentina" "Fokker F-27 Friendship 400MTC-76" "5/5(0)" 2001 2001-05-17 5 5 0
"2283" "17 May 2001" "Near Sari, IranFaraz Qeshm Airlines" "Yakovlev YAK-40EP-TQP" "30/30(0)" 2001 2001-05-17 30 30 0
"2375" "22 May 2001" "Near Myakotino, RussiaMilitary - Russian Air Force" "Antonov 12MGARA-12135" "7/7(0)" 2001 2001-05-22 7 7 0
"2474" "15 Jun 2001" "Jayapura, IndonesiaManunggal Air" "Transall C-160NGPK-VTP" "1/19(0)" 2001 2001-06-15 1 19 0
"2574" "04 Jul 2001" "Near Irkutsk, RussiaVladivostokavia" "Tupolev TU-154MRA-85845" "145/145(0)" 2001 2001-07-04 145 145 0
"2673" "05 Jul 2001" "Off Chinhae, South KoreaPrivate  - Daewoo Shipbuilding" "Sikorsky S-76B helicopterHL9240" "8/12(0)" 2001 2001-07-05 8 12 0
"2773" "12 Jul 2001" "Near Puerto Cabello, VenezuelaPrivate - Overtec Company" "Antonov AN-28 PZL-Mielec M-28 Sky TruckYV-117CP" "13/13(0)" 2001 2001-07-12 13 13 0
"2871" "14 Jul 2001" "Near Moscow, RussiaRuss Air Transport Company" "Ilyushin IL-76RA-76588" "10/10(0)" 2001 2001-07-14 10 10 0
"2969" "05 Aug 2001" "Reykjavík, IcelandNaske Air" "Dassault Falcon 20CD-CBNA" "3/3(0)" 2001 2001-08-05 3 3 0
"3069" "10 Aug 2001" "Near Meadview, ArizonaPapillon Grand Canyon Helicopters of Las Vegas" "Aerospatiale AS350 Eurocopter  helicoperN169PA" "6/7(0)" 2001 2001-08-10 6 7 0
"31109" "23 Aug 2001" "Mugogo, Democratic Republic CongoVictoria Airlines" "Antonov 283C-LLA" "4/11(0)" 2001 2001-08-23 4 11 0
"3272" "24 Aug 2001" "Lajes, Terceira, AzoresAir Transat" "Airbus A-330-243C-GITS" "0/304(0)" 2001 2001-08-24 0 304 0
"3369" "24 Aug 2001" "Ithaca, New YorkAmeristar Jet Charter" "Learjet 25N153TW" "2/2(0)" 2001 2001-08-24 2 2 0
"3469" "29 Aug 2001" "Near Malaga, SpainBinter Mediterráneo" "CASA  CN-235-200EC-FBC" "4/47(0)" 2001 2001-08-29 4 47 0
"3567" "11 Sep 2001" "New York City, New YorkAmerican Airlines" "Boeing 767-223ERN334AA" "92/92(2750)" 2001 2001-09-11 92 92 2750
"3666" "11 Sep 2001" "Shanksville, PennsylvaniaUnited Air Lines" "Boeing B-757-222N591UA" "44/44(0)" 2001 2001-09-11 44 44 0
"3764" "11 Sep 2001" "Arlington, Virginia.American Airlines" "Boeing B-757-223N644AA" "64/64(125)" 2001 2001-09-11 64 64 125
"3864" "11 Sep 2001" "New York City, New YorkUnited Air Lines" "Boeing B-767-222N612UA" "65/65(2750)" 2001 2001-09-11 65 65 2750
"3963" "12 Sep 2001" "Near Chichen Itza, MexicoAero Ferinco Charter" "LET 410UVPXA-ACM" "19/19(0)" 2001 2001-09-12 19 19 0
"4062" "15 Sep 2001" "Belo Horizonte, BrazilTAM (Brazil)" "Fokker 100PT-MRN" "1/82(0)" 2001 2001-09-15 1 82 0
"41104" "18 Sep 2001" "Guatemala City, GuatemalaAtlantic Airlines" "LET 410UVP-ETG-CPE" "9/13(0)" 2001 2001-09-18 9 13 0
"4269" "04 Oct 2001" "110 miles SW of Sochi, RussiaSibir Airlines" "Tupolev Tu-154MRA-85693" "78/78(0)" 2001 2001-10-04 78 78 0
"4366" "08 Oct 2001" "Mollet Lake, Quebec, CanadaAir Saint Maurice Inc." "de Havilland DHC-2 Mk 1 BeaverC-GPUO" "3/7(0)" 2001 2001-10-08 3 7 0
"4463" "08 Oct 2001" "Milan, ItalyScandinavian Airlines (SAS) / Private" "MD-87 / Cessna 525A Citation IISE-DMA / D-IEVX" "114/114(4)" 2001 2001-10-08 114 114 4
"4562" "10 Oct 2001" "Dillingham, AlaskaPenAir" "Cessna 208 CaravanN9530F" "10/10(0)" 2001 2001-10-10 10 10 0
"4659" "10 Oct 2001" "Off Valencia, SpainFlightline" "Swearingen SA-226AT Merlin IVEC-GDV" "10/10(0)" 2001 2001-10-10 10 10 0
"4759" "11 Oct 2001" "Shamattawa, CanadaPerimeter Airlines" "Swearingen SA.226TC Metro IC-GYPA" "2/3(0)" 2001 2001-10-11 2 3 0
"4859" "18 Oct 2001" "Anchorage, AlaskaERA Aviation - Air Taxi" "Bell 206LN400EH" "3/5(0)" 2001 2001-10-18 3 5 0
"4957" "12 Nov 2001" "Belle Harbor, Queens, New YorkAmerican Airlines" "Airbus A-300-605RN14053" "260/260(5)" 2001 2001-11-12 260 260 5
"5057" "19 Nov 2001" "Kalyazin, RussiaCharter - IRS Aero" "Ilyushin 18VRA-75840" "27/27(0)" 2001 2001-11-19 27 27 0
"5199" "22 Nov 2001" "Pittsburgh, PennsylvaniaUniversal Jet Aviation" "Learjet 25BN5UJ" "2/2(0)" 2001 2001-11-22 2 2 0
"5258" "23 Nov 2001" "Palade, EstoniaELK Aviation Co. (leased from Eminex)" "Antonov AN-28ES-NOV" "2/17(0)" 2001 2001-11-23 2 17 0
"5355" "24 Nov 2001" "Birchwil, SwitzerlandCrossair" "BAE Avro RJ100HB-IXM" "24/33(0)" 2001 2001-11-24 24 33 0
"5452" "27 Nov 2001" "Port Harcourt, NigeriaMK Airlines" "Boeing 747-246F9G-MKI" "1/13(0)" 2001 2001-11-27 1 13 0
"5549" "01 Dec 2001" "Near Novaya Inya , RussiaMilitary - Russian, cargo" "Ilyushin IL- 76TDRA-76839" "18/18(0)" 2001 2001-12-01 18 18 0
"5649" "14 Dec 2001" "Geti, Democratic Republic CongoEagle Air" "Let 410A5X-CNF" "6/6(0)" 2001 2001-12-14 6 6 0
"5744" "16 Dec 2001" "Near Medellin, ColombiaHeliandes" "Let 410UVP-EHK-4175X" "16/16(0)" 2001 2001-12-16 16 16 0
"5842" "26 Dec 2001" "Bremerhaven, GermanyBAL Bremerhaven Airline" "Britten Norman BN-2B TrislanderD-IAAI" "8/9(0)" 2001 2001-12-26 8 9 0
"1291" "04 Jan 2002" "Birmingham, EnglandAgco Corp" "Canadair CL-604 N90AG" "5/5(0)" 2002 2002-01-04 5 5 0
"2284" "09 Jan 2002" "Shamsi AFB, PakistanMilitary - U.S. Air Force" "Lockheed Hercules KC-130R160021" "7/7(0)" 2002 2002-01-09 7 7 0
"3273" "14 Jan 2002" "Bilbao, SpainIbertrans Aérea" "Embraer EMB-120 BrasiliaEC-GTJ" "3/3(0)" 2002 2002-01-14 3 3 0
"4205" "15 Jan 2002" "Chilpancingo, MexicoProcuraduría General de la República" "de Havilland DHC-6 Twin Otter 300XC-FIT" "5/17(0)" 2002 2002-01-15 5 17 0
"5200" "16 Jan 2002" "Near Solo, IndonesiaGaruda Indonesia Airlines" "Boeing B-737-3Q8PK-GWA" "1/62(0)" 2002 2002-01-16 1 62 0
"6174" "17 Jan 2002" "Near La Bonita, EcuadorPetroproducción" "Fairchild FH-227EHC-AYM" "26/26(0)" 2002 2002-01-17 26 26 0
"7126" "27 Jan 2002" "Near Luena, AngolaMilitary - Angolan  Air Force" "Antonov AN-12T-304" "5/40(0)" 2002 2002-01-27 5 40 0
"889" "28 Jan 2002" "Near Ipiales, ColombiaTAME" "Boeing B-727-134HC-BLF" "92/92(0)" 2002 2002-01-28 92 92 0
"981" "12 Feb 2002" "Near Khorramabed, IranIran Air Tours" "Tupolev TU-154EP-MBS" "117/117(0)" 2002 2002-02-12 117 117 0
"1081" "15 Feb 2002" "Monrovia, LiberiaTiramavia" "Antonov 12BPER-ADL" "1/10(0)" 2002 2002-02-15 1 10 0
"11119" "21 Feb 2002" "Lakhta, RussiaMilitary - Russian Navy" "Antonov AN-2607RED" "17/20(0)" 2002 2002-02-21 17 20 0
"1292" "22 Feb 2002" "Off Dumaguete, PhilippinesMilitary - U.S. Army" "MH-47 Chinook helicopter92-0471" "10/10(0)" 2002 2002-02-22 10 10 0
"1380" "09 Mar 2002" "Monte Rotondo, ItalySvedijos Prekés" "Antonov 2TPLY-AVD" "3/3(0)" 2002 2002-03-09 3 3 0
"1478" "14 Mar 2002" "Near Placetas, CubaCharter - Aerotaxi" "Antonov AN-2CU-T1020" "17/17(0)" 2002 2002-03-14 17 17 0
"1576" "17 Mar 2002" "Off Djibouti, Republic of DjiboutiDjibouti Airlines" "Let 410UVP-EJ2-KBC" "4/4(0)" 2002 2002-03-17 4 4 0
"1676" "12 Apr 2002" "Palma de Mallorca, SpainTadair" "Swearingen SA.227AC Metro IIIEC-GKR" "2/2(0)" 2002 2002-04-12 2 2 0
"1776" "15 Apr 2002" "Busan, South KoreaAir China" "Boeing B-767-200ERB-2552" "128/166(0)" 2002 2002-04-15 128 166 0
"1876" "19 Apr 2002" "Popayán, ColombiaSELVA Colombia" "Antonov AN-32AHK-4171X" "3/8(0)" 2002 2002-04-19 3 8 0
"1976" "28 Apr 2002" "Near Abakan, RussiaPrivate" "Mi-8 helicopter?" "8/20(0)" 2002 2002-04-28 8 20 0
"2076" "04 May 2002" "Kano, NigeriaEAS Airlines (Executive Airline Services)" "BAC One-Eleven 525FT5N-ESF" "74/77(78)" 2002 2002-05-04 74 77 78
"21117" "07 May 2002" "Near Tunis, TunisiaEgyptAir" "Boeing B-737-566SU-GBI" "14/62(0)" 2002 2002-05-07 14 62 0
"2285" "07 May 2002" "Off Dalian, ChinaChina Northern Airlines" "McDonnell Douglas MD-82B-2138" "112/112(0)" 2002 2002-05-07 112 112 0
"2376" "21 May 2002" "Near Calabar, NigeriaSky Executive Air Services" "LET 410UVP9Q-CEX" "5/5(0)" 2002 2002-05-21 5 5 0
"2475" "25 May 2002" "Off Penghu Island, TaiwanChina Airlines (Taiwan)" "Boeing B-747-209BB-18255" "225/225(0)" 2002 2002-05-25 225 225 0
"2575" "25 May 2002" "Near Nabire, IndonesiaTrigana Air Service" "de Havilland Canada DHC-6 Twin Otter 300PK-YPZ" "6/6(0)" 2002 2002-05-25 6 6 0
"2674" "01 Jun 2002" "George, South AfricaAirquarius Aviation - Charter" "Hawker Siddeley HS-748-372ZS-OJU" "3/3(0)" 2002 2002-06-01 3 3 0
"2774" "02 Jun 2002" "Near Ndalatando, AngolaMilitary - Angolan Armed Forces" "Mi-17?" "20/25(0)" 2002 2002-06-02 20 25 0
"2872" "12 Jun 2002" "Near Gardez, AfghanistanMilitary - U.S. Air Force" "Lockheed MC-130H Hercules84-0475" "3/10(0)" 2002 2002-06-12 3 10 0
"2970" "01 Jul 2002" "Uberlingen, GermanyBashkirian Airlines / DHL Worldwide Express" "Tupolev TU-154M / Boeing B-757-23APFRA85816/A9C-DHL" "71/71(0)" 2002 2002-07-01 71 71 0
